is_kolu,isim,osm_id
otel,Miman Hotel,5113497119
otel,Leyenda hotel,5113497120
otel,Hotel California,5113500221
otel,Grand Naki Hotel,5113500223
otel,Golden crown hotel,5113500224
otel,Recital Hotel,5113500229
otel,İnnova,5113500231
otel,İstanbul comfort hotel,5113500235
otel,Blue istanbul hotel,5113500236
otel,Ferman sultan hotel,5113500239
otel,Gloden Horn Hotel,5113500252
otel,Hotel turkoman,5113500257
otel,İbrahim Paşa Otel,5113500258
otel,Heritage hotel,5113500261
otel,Lausos hotel,5113500263
otel,Sultan park hotel,5113500265
otel,Burçkin hotel,5113500269
otel,Hotel halı,5113500270
otel,Hotel nena,5113500273
otel,Rast hotel,5113500274
otel,Hotel sultanhan,5113500276
otel,Antea hotel,5113500277
otel,Mina Hotel,5113500279
otel,Güleç hotel,5113500280
otel,Aprilis hotel,5113500289
otel,Peyk Hotel,5113500296
otel,Hidden Garden Sultanat,5113500300
otel,Hotel Perula,5113500306
otel,Optimist hotel,5113500319
otel,Hotel Grand Ümit,5113590307
otel,Alfa Hotel,5113590310
otel,Hotel La White,5113590320
otel,Realstar Hotel,5113592200
otel,YAD Hotel,5113599499
otel,Kariye otel,5113615117
otel,Charm hotel,5113620590
otel,Apple Tree Hotel,5113620621
otel,Kaftan Hotel,5113620622
otel,Historia Hotel,5113620623
otel,Ferman Hotel,5113620624
otel,Hotel Gül Sultan,5113620632
otel,Hotel Zeugma,5113620636
otel,Magnaura House Hotel,5113620637
otel,Millennium Suites,5113620642
otel,Byzantium Hotel,5113620650
otel,GLK PREMIER Regency Suites,5113620651
otel,Hotel Broken Column,5113620652
otel,Senatus Hotel,5113620659
otel,GLK PREMIER Acropol Suites,5113620662
otel,Merih Hotel,5113620687
otel,Romantic apart hotel,5113620698
otel,Med Cezir Hotel,5113623081
otel,Seven Hills Hotel,5113623083
otel,Aristocrat Hotel,5113623086
otel,Four Seasons Hotel,5113623097
otel,Hotel Uyan,5113623098
otel,Park Hotel,5113623100
otel,Cosmopolitan Park Hotel,5113623102
otel,Cem Sultan Hotel,5113623103
otel,Best Island Hotel,5113623108
otel,Aşkın Hotel,5113623115
otel,The Magnaura Palace,5113623118
otel,Big apple hotel,5113623120
otel,Osman han hotel,5113624621
otel,Bahaus hostel,5113624622
otel,Amiral palace hotel,5113624624
otel,Dekor Hotel,5115504876
otel,Grand Asiyan Hotel,5115504882
otel,Grand Ons Hotel,5115504883
otel,Yalta Hotel,5115504884
otel,Dal Hotel,5115504890
otel,Hotel Geneva,5115504911
otel,Hotel Kalkan,5115504915
otel,Karven Hotel,5115505440
otel,Mozart Hotel,5115505441
otel,Emin Hotel,5115505454
otel,Art Hotel,5115505462
otel,Saray Hotel,5115505466
otel,zalelhotelslaleli,5115505468
otel,Hotel Bosfor,5115505471
otel,Vert Hotel,5115505474
otel,Alyon Hotel,5121887021
otel,Basra Hotel,5130434263
otel,Grand Gara Hotel,5130434267
otel,Hotel Boulevard,5130434270
otel,Hotel Rio,5130434274
otel,Hotel Polatdemir Istanbul,5130434277
otel,Istanbul Royal Hotel,5130434291
otel,Nobel Hotel,5130434293
otel,Aspen Hotel,5130434305
otel,Ahi Hotel,5130434308
otel,Hotel Ephesus,5130434309
otel,Delta Hotel Istanbul;Hotel DELTA,5130434314
otel,Seven Dreams Hotel,5151427257
otel,Erden Sarayevo Hotel,5161483858
otel,Sirinpalace,5184249023
otel,Konak,5238088225
otel,Berr Hotel,5243950206
otel,Fatih hotel,5243951406
otel,Emine Sultan Hotel,5244801832
otel,Sarnıç Hotel,5244801839
otel,Sultan Palace Hotel,5244801847
otel,Four Doors Hotel Istanbul,5244801848
otel,Art City Hotel,5244801849
otel,Huxley Hotel Old City,5244801852
otel,Sıltans Hotel,5244801858
otel,Dom Hotel,5244801871
otel,Arena Hotel,5244801872
otel,Dara Otel,5244801873
otel,Aleph Hotel,5244801875
otel,Sultanahmet Çeşme Hotel,5244801876
otel,Ayasofya Hotel,5244801878
otel,Garden House Hotel,5244801880
otel,Rose Garden Suites,5244801881
otel,Sokullu Paşa Hotel,5244801882
otel,Bachos Hotel,5244801883
otel,Serenity Hotel,5244801885
otel,Alice Ottoman Palace,5244801887
otel,Peteks Hotel,5244801898
otel,Artefes Hotel,5244801901
otel,Mari Time Hotel,5244801903
otel,Bucoleon Palace Hotel,5244801905
otel,Cheers Lighthouse,5244801906
otel,Deniz Houses Hotel,5244801907
otel,Albatros,5244801910
otel,Sultans Royal Hotel,5244801913
otel,Asmalı hotel,5244801914
otel,Walton Hotel,5244801968
otel,Saruhan Hotel,5244801969
otel,Turkuaz Hotel,5244801970
otel,Dualis Otel,5244801971
otel,Holiday Time Hotel,5244801977
otel,Pasha Hotel,5244801978
otel,Siesta Hotel,5244801979
otel,Harmony Hotel İstanbul,5244801981
otel,Nova Roma Hotel,5244801982
otel,Walnut Shell Hotel,5244801983
otel,Sefa Hotel,5244801984
otel,Hotel Amira Istanbul,5244801985
otel,Ribad Hotel,5244801986
otel,Hotel Coliseum Istanbul,5244801987
otel,Erguvan Hotel,5244801988
otel,Family Istanbul,5244801992
otel,Sultanahmet Suites,5244802723
otel,Sur Hotel,5244803023
otel,Antique Hotel İstanbul,5244803024
otel,Hotel Buhara Family,5244803027
otel,Istanbul Holiday Hotel,5244803030
otel,Abella Hotel,5244803032
otel,Sultan Mehmed Hotel,5244803036
otel,Eresin Crown Hotel,5244803039
otel,Hotel Rose Bouquets,5244803041
otel,Adasultan Hotel,5244803049
otel,Antik Konak Otel,5244803051
otel,Pera Sultan House,5244803058
otel,Yacht House,5244803059
otel,Ottoman Hotel Cagaloglu,5244805845
otel,Ottoman Aydinlar Hotel,5244805873
otel,Vault karakoy,5244806799
otel,Fer Hotel,5244806817
otel,Sipahi Hotel,5244806820
otel,Hotel Grand Mark,5244807840
otel,Skalion,5244807842
otel,Ciwan Hotel,5244807845
otel,Loor Hotel,5244807846
otel,Gedikpaşa Konağı,5244807854
otel,Alpinn Hotel,5244807899
otel,The President Hotel,5244807900
otel,Harran Hotel,5244807905
otel,Kestrel Park Hotel,5244807906
otel,Hotel Beyazsaray,5244807910
otel,Divani Ali Hotel,5244809869
otel,Bizim Hotel,5244809900
otel,Hotel Padova,5244809918
otel,Hotel Yasmin,5244810302
otel,May Hotel,5244810304
otel,Doppio Hotel,5244810309
otel,Grand Bazaar Hotel,5244810641
otel,Enderun Hotel,5244810643
otel,golden ottoman hotel,5247591823
otel,Yunus Emre Hotel,5247862321
otel,Umit İstanbul otel,5272095922
otel,Rhiss Hotel,5283721184
otel,Blue Life Otel,5287958773
otel,North Star,5293735516
otel,ParLA VIENS,5293735517
otel,Bayramoğlu Resort OTEL,5293735518
otel,Bayramoğlu Paradise İsland Resort,5293754895
otel,City Light Otel,5293882354
otel,Cuci Hotel di mare-Bayramoğlu,5293882356
otel,Hotel Hegsagone,5293882357
otel,Asia City Hotel,5310577663
otel,Hotel irmak,5329335412
otel,Marmaray Hotel,5381944622
otel,The Empress Theodora,5480475142
otel,Altun,5482975732
otel,Istasyon park hotel,5492935521
otel,Grand Rosa Hotel,5494133921
otel,Ağan hotel,5504959936
otel,Vault Karaköy,5506388682
otel,Divas Hotel,5516504221
otel,Otel Mete,5542883399
otel,Erslıfeotel,5542887961
otel,8 Istanbul Suites,5573716981
otel,Carvan Hotel,5595815746
otel,Piart Boutique Otel,5622442521
otel,Kupeli,5636816221
otel,Cihangir Ceylan Suite,5655491366
otel,Ravouna Suites,5663532968
otel,Aston hotels,5663541124
otel,No11 Hotel & Apartments,5666507222
otel,İBİS hotel,5667660863
otel,Radisson Blu Hotel Istanbul Ottomare,5667661136
otel,Novotel hotel and resorts,5667661780
otel,Qua Hotel,5667669009
otel,Clarion Hotel,5667669925
otel,My Boutique Hotel,5691728921
otel,Nossa Hotel,5710046234
otel,Hotel Vicenza,5711438723
otel,Mini Harem Hotel,5713600224
otel,Maxwell Hotel,5715219621
otel,Bonne Sante Hotel,5715722125
otel,Hotel Au Pera,5720977423
otel,Dolphin,5729753221
otel,faza,5814692954
otel,Çavuşun Yeri,5820078759
otel,Hotel Ada,5834657986
otel,Grand Unal Hotel,5840178087
otel,Berk Guesthouse - Grandma's House,5851116635
otel,Ranax Hotel,5870512162
otel,Prenset Pansiyon,5871532186
otel,Darkhill,5873815187
otel,ALL INN,5880598066
otel,Istanbul Dora,5880598068
otel,Radisson Blu Hotel & Spa,5899212638
otel,Büke Otel,5911735787
otel,Crowne Plaza,5915299285
otel,Loka Suites,5920354476
otel,Gorrion,5932445802
otel,Cheers Hostel,5939165085
otel,Kad,5967069585
otel,Asya Park Hotel,5977531091
otel,Deniz,6022831685
otel,Emirtimes Hotel,6055765891
otel,Holiday Inn Express Istanbul - Atakoy Metro,6082958853
otel,Otel Gül,6146365507
otel,Yotel Istanbul Airport (Landside),6153093769
otel,Sunlife oldcity Hotel,6161372126
otel,Beyoğlu Öğretmenevi,6181118417
otel,"Palazzo Donizetti Istanbul, Tapestry Collection by Hilton",6185559951
otel,pera,6185559953
otel,Richmond Hotel,6185569129
otel,tulip,6185570325
otel,the pera hill,6185570327
otel,Sureyya teras,6185570331
otel,Grand Hotel de Pera,6185570333
otel,Rixos Pera Istanbul,6185582261
otel,DUO Galata hotel,6185772344
otel,Vita Suites Karakoy,6185937317
otel,Kosovo,6190364287
otel,Courtyard by Marriott Istanbul West,6201091985
otel,Etiler Yurt,6206687285
otel,Radisson Blu,6243945486
otel,Arma Residence,6246079855
otel,Saas,6265083085
otel,Galata Hotel Istanbul - MGallery by Sofitel,6288692210
otel,Yotelair Istanbul Airport (Airside),6313204370
otel,Durusu Club Airport Hotel,6388844507
otel,Corinne,6400141963
otel,Elite World Europe Hotel,6424090393
otel,Dencity,6425793424
otel,Chez Boré,6430595385
otel,Social House Istanbul,6432744585
otel,Aslan Home Apart,6448606495
otel,New Taksim Hotel,6484299686
otel,Wyndham,6501076874
otel,Riva's Moda,6567031757
otel,White Cihangir Apart,6567382585
otel,karaman hotel,6571330685
otel,Linfer hotel,6578141086
otel,Hilton Garden Inn Kocaeli Sekerpinar,6596338817
otel,Sweet Home Taksim Otel,6687402447
otel,Elite Hotel,6707691582
otel,Pablo Di Pera,6708917733
otel,ByOtell,6720648586
otel,Odda,6729536263
otel,The Purl Hotel,6734741115
otel,merter polisevi,6757896186
otel,Crowne Plaza Istanbul - Florya,6761742290
otel,Rios Edition Hotel,6807274529
otel,Sed Hotel,6823015885
otel,My Home Sultanahmet Hotel,6823338285
otel,Grand Hilarium Hotel,6828668585
otel,Nice Royal Otel,6862325205
otel,İstasyon Hotel,6903351875
otel,Grand Seigneur,6903431218
otel,The Golden Pera’s Hotel,6916528489
otel,Viyana,6968438694
otel,The Constantine Hotel,6968663233
otel,Grand Istanbul Airport,7065494820
otel,Mirilayon,7071567587
otel,Mall Of Tem Suit Hotel,7077595279
otel,Black Hotel,7099260385
otel,Soho House,7112399773
otel,Taxim Express,7118748277
otel,Cumbau Plaza,7127698490
otel,Molton Bentley,7151297660
otel,Box Hotel,7151297662
otel,hotel antusa,7162138785
otel,Lamp Hotel,7196887786
otel,DELTA DELUX,7217316485
otel,Hit Suites Otel Avcılar,7553966286
otel,Hampton by Hilton Istanbul Kurtköy,7589801815
otel,Taxim Hill Hotel,7626011231
otel,T.Square,7775068985
otel,Redstone Hotel,7789595437
otel,Place F,7902337385
otel,Tryp by Wyndham Taksim,7952531286
otel,Loc’ada Büyükada,8116245517
otel,Vander Valk İstanbul Hotel,8226852509
otel,Hotel Kleopatra Açık ve Kapalı Havuz,8403439037
otel,Blue Sea Hotel,8520257205
otel,Bossuite Hotel Kadikoy,8584978720
otel,Sur 2 hotel,8625244017
otel,Grand Milan Hotel,8625244217
otel,reydel hotel,8644261517
otel,Newemin,8812268717
otel,CNR İNCİ OTEL,8862200517
otel,Holiday Inn Express Istanbul Airport Hotel,8887895690
otel,The Westist Hotel&SPA,9043479123
otel,The Wings Hotel,9045001119
otel,Sanai Hotel,9045062718
otel,Hotel diamond,9045263317
otel,Istamburg efes hotel,9045309517
otel,Pera Capitol,9045692718
otel,Hotel Öz Villa,9051987017
otel,Boutique California,9073766200
otel,Miller,9100018026
otel,Slam place,9112740217
otel,Sancak Hotel,9128771407
otel,Marnas Hotels,9141477168
otel,Hidden Hills Istanbul Airport Hotel,9149907005
otel,Teknosports Otel,9160957247
otel,nish,9171025817
otel,Otel Lebon Old City,9260480917
otel,Kuzen Otel,9261957617
otel,Grand Oral Hotel,9271413402
otel,Dem istanbul Hotel,9277127466
otel,Mövenpick Hotel,9281630596
otel,Days Hotel by Wyndham Istanbul Maltepe,9281658341
otel,Orientbank Hotel Istanbul,9283646105
otel,Alba Hotel,9283719361
otel,Emirtimes,9286064618
otel,Kervansaray,9286064619
otel,Mini house,9393008311
otel,Buem Hotel Koşuyolu,9442223096
otel,Hotel Ruby,9446684898
otel,Silivri Öğretmenevi,9473441461
otel,Zimmer Hotel Bosphorus,9480291371
otel,Dora Pera Hotel,9480316702
otel,Taksim Square Hotel,9480622920
otel,Corner Hot Hotel,9514870369
otel,JW Marriott Istanbul Bosphorus,9526234127
otel,Apart Hotel Büyükada-Karadağ Apart,9545367795
otel,Amida house,9547534017
otel,Amida,9547538717
otel,Skylon Airport Hotel,9547540517
otel,Şirin Han Hotel,9560644978
otel,Taxim Starlight Hotel,9577060031
otel,Hotel Santa Hill,9580096792
otel,Grand Peninsula hotel,9665262887
otel,The House of Tulpan,9668725391
otel,MaCity Otel,9674017917
otel,Hotel Otağ,9677054205
otel,Febor Park İstanbul Levent Hotel,9682323953
otel,Cityloft 24 Suites,9687928264
otel,Tryp by Wyndham Ataşehir,9687953826
otel,Tüyap Palas Hotel,9708691130
otel,iNALENS AİRPORT HOTEL,9721856317
otel,Molton,9724924870
otel,Titanic,9730932579
otel,Lampa,9731794905
otel,Grand FM Hotel,9766050017
otel,Galataport Hotel,9766767647
otel,Galata Hill,9766779935
otel,The Halich Hotel,9767567060
otel,Hotel Vavien,9767571443
otel,Taksim Maya Hotel,9769607305
otel,Tango Hotel,9769618669
otel,Panda Residence,9769627390
otel,HAN 1772 HOTEL,9775466857
otel,Basilisis Hotel,9783089122
otel,Modern Sultun Hotel,9783089123
otel,Büyük Ada Princess Hotel,9785322172
otel,Mom Hotel,9785325001
otel,Yali Butik Otel,9785352320
otel,Airsplanet,9785354063
otel,Rodion Hotel,9800192234
otel,Ferah,9800214504
otel,MAGNOVA STUDİOS,9825316753
otel,Tryp By Wyndham Istanbul Basin Ekspres,9833059996
otel,Crowne Plaza Viaport Marina,9857946817
otel,Radisson Residences Avrupa TEM Istanbul,9901946630
otel,Cihangir Palace,9911103562
otel,My Dream Istanbul Hotel,9920492532
otel,Özdemir Pansiyon,9921277029
otel,BayMari Suites Florya Istanbul,9924887517
otel,Nova hotel,9934164217
otel,Moonlight hotel,9934164218
otel,İstanbul life hotel,9934164219
otel,İshak Paşa Palace by Signature Hotels,9934399617
otel,Istanbul Sydney hotel,9946577218
otel,Novus Pera Hotel,9956262617
otel,Blue Plus Hotel,9968264269
otel,Pera Luna Hotel,9969638094
otel,Cartoon,9969838662
otel,Santa Lucia Hotel,9972976496
otel,Senator,9975515899
otel,Taksim Leon's Hotel - Spa & Cafe,9975515900
otel,A'ija Hotel,9975899012
otel,Pansiyon,9983964797
otel,Linfer Hotel,9988276718
otel,Heybeliada Pansiyon,9994973785
otel,Begonvil Aparthotel,9995067922
otel,Mara İstanbul,9998608674
otel,Gözler Hotel,10019952341
otel,Loop Hotel Bosphorus Istanbul,10024742417
otel,Orka Taksim,10037977217
otel,Aycan Sultan Apart Hotel,10066765016
otel,Diamond City Hotels Yenikapı,10082183195
otel,Taksim story residence,10086696650
otel,Meroddi,10100003382
otel,Hacibayram Hotel,10103816403
otel,Zoom Hotel,10124740626
otel,Hotel Rina,10132744934
otel,Çakmak Hotel,10132744935
otel,The Ritz-Carlton,10155275984
otel,CITYLOFT,10170675617
otel,Golden Sand Hotel,10178410608
otel,Four-G Hotel,10178438621
otel,Sultanahmet Olimpic Hotel,10178438629
otel,Germenicia Hotel,10178438642
otel,Zem Hotel,10178438649
otel,Hotel Fehmi Bey,10178438653
otel,Kadırga Antik Hotel,10178438654
otel,Imagine Istanbul - Sultanahmet,10178552790
otel,White Palace Hotel,10183104128
otel,Tavra hotel,10183104129
otel,Four Points by Sheraton,10210006319
otel,Taksim asteria appart,10219410189
otel,Sidonya Hotel,10221471757
otel,Nearport Hotel,10296706362
otel,Primero hotel,10541943909
otel,Cronton,10556440309
otel,Jaff hotel & spa nisantasi,10558928909
otel,Peradays,10578453541
otel,Bilek Hotel,10592098861
otel,Volens Hotel,10694848150
otel,Depiero Hotel Karaköy,10704484505
otel,Verna,10717363775
otel,Fide,10717363776
otel,Costera Hotel,10722632605
otel,Hampton,10752285405
otel,Galata Dream Hotel,10765839005
otel,Guest Suites,10787145816
otel,The Fox Hotel,10799787875
otel,Leta Sandalye Hotel Cafe Restaurant,10816101198
otel,Lysa Hotel,10879342226
otel,Volens hotel,10914321519
otel,Eyuboglu Hotel,10980808016
otel,Roof Haliç Hotel,11019688505
otel,Aram Otel Business &Luxury,11032095405
otel,Hallmark Hotel & Spa,11050608657
otel,Çınar Caddesi,11053319158
otel,The Nest Hotel,11068477805
otel,La Wisteria Boutique Hotel Istanbul,11078323126
otel,Broyt Suites,11093337780
otel,Opera House Hotel,11105529305
otel,TempoSuites,11111325905
otel,Four sides beyoĝlu,11111847317
otel,Istanbulates,11143524204
otel,Aysem sultan,11143548125
otel,Eliza Hotel,11173610037
otel,Faf suite home,11175957240
otel,Story,11178432472
otel,Hotel Naumpasa Komagi,11187141137
otel,KA Hotel & Suites,11257712537
otel,Seyri,11279164200
otel,Istanbul Marriott Hotel Pendik,11290373938
otel,Cetinport,11341589706
otel,Garlon Residence,11380905269
otel,Graziella Gold Hotel,11384540169
otel,Lenora Airport Hotel,11394492319
otel,Meshk Airport Hotel,11395923636
otel,Costa Karaköy Hotel,11403687169
otel,Plus Hotel,11493392669
otel,Dervish Han Boutique Hotel,11613065369
otel,aprilis deluxe hotel,11658068569
otel,Downtown Sirkeci Hotel,11694384222
otel,Lucky Hotel Istanbul,11732284670
otel,Halikarnas Butik Otel,11771482769
otel,Moja City Hotel,11802260270
otel,Pera Center Hotel,11811873069
otel,Hampton by Hilton Istanbul Sirkeci,11816727569
otel,Bomonti Arjaan by Rotana,11869606126
otel,Üsküdar Sahil Otel,11896805568
otel,Vesta Resort Butik Hotel,11900967069
otel,Next house hotel,11914880842
otel,Marin hotel,11919753138
otel,Sile butik hotel,11919761838
otel,Kumbaba otel,11919761839
otel,Nova Plaza Pera,11923768018
otel,Verseca Hotel,11935187569
otel,Arts hotel estanbul,11944222269
otel,Linda Port Hotel,11944791570
otel,Sofitel,11958990835
otel,Golden Stone Hotel,11966140369
otel,Lalinn Hotel,11966785507
otel,Kumbaracı Apartments & Suites,11984144469
otel,AVA Boutique,11985009369
otel,FAMA Boutique Hotel,11988037069
otel,Ramada Encore by Wyndham Istanbul Kartal,12019728341
otel,Ore Pera Suite,12023278469
otel,The Havana Residence,12031242969
otel,Wilson Galata Hotel,12035343061
otel,taxim cool,12038055269
otel,Mercan Aile Pansiyonu,12040730667
otel,Skymoon Airport Hotel,12067400569
otel,Elysian Airport Hotel,12110063082
otel,GEN PLUS HÔTEL,12143531301
otel,Elite Hotels Istanbul Airport,12156783903
otel,The Artisan MGallery Istanbul,12180166901
otel,Ruby Royal,12180580815
otel,Şiva Pera,12181011001
otel,Roa Airport Hotel,12188546301
otel,Sultan Tugrha Hotel,12192660501
otel,The Gate Hotels Kadıköy Downtown,12196758542
otel,Marlon Hotel,12209532701
otel,Hanedan Hotel,12227834301
otel,Hotel Aslan,12244963502
otel,Avcilar Garden Hotel,12244963503
otel,Safir hotels Silivri,12244964003
otel,Golden Lounge,12244965502
otel,Miss Suite,12253154501
otel,Express Plus Hotel,12286327601
otel,Xenia,12319472058
otel,Goden Stay,12332002075
otel,Central Hotel,12338777501
otel,Old Port Hotel,12347693511
otel,Centrum Suites Hotel,12347693534
otel,Hotel Levni Plus,12347693539
otel,Asilzade Hotel,12347693542
otel,Sirkeci Family Hotel,12347693550
otel,4 Angel's Hotel,12347693552
otel,Seres Old City,12347693565
otel,EA Exclusive Hotel,12348584338
otel,Brown Mansion Oldcity,12353408260
otel,Element Pera Residence,12357644979
otel,Dugi,12358420922
otel,Mytra Hotel,12369186601
otel,Novelty Hotel Istanbul,12395938402
otel,Grand Hamit,12398553585
otel,Tuzla Pars Otel,12423371497
otel,Tuzla Garden Hotel,12423383032
otel,Yoga Butik Otel,12423393504
otel,Efzen Hotel,12437918802
otel,Nos Hotel,12475644802
otel,Tevetoğlu Hotel,12492125755
otel,Hotel Avrupa,12510981389
otel,Pekin & Pekin,12510981393
otel,Midtown Hotel,12510981395
otel,Germir Palas Hotel,12510981397
otel,Hotel Riva,12510981399
otel,Crestium Hotels Prime Square,12510989001
otel,Lamartine Hotel,12510989003
otel,Nova Plaza Orion Hotel,12510989004
otel,Hotel La Villa,12510989007
otel,Taksim Cuento Hotel,12510989014
otel,Feronya Hotel,12510989019
otel,Elite World,12510989024
otel,Elite World Comfy,12510989025
otel,Mineo Park Hotel,12510989026
otel,Mineo Hotel,12510989028
otel,Rayelin Hotel,12510989031
otel,Business Hotel İstanbul,12510989033
otel,Fidan City Hotel,12510989037
otel,Ess Hotel,12510989038
otel,Long Stay Istanbul,12510989053
otel,Pera Line Residence,12510989056
otel,Taksim Twin Hotel,12510989058
otel,Taksim Line Hotel,12510989059
otel,Kartal Palace Hotel,12510989061
otel,The Now Hotel,12510989069
otel,Four Points Express by Sheraton,12510989071
otel,Taksim Gönen Hotel,12510989073
otel,Impera International Hotel,12510989096
otel,CVK Taksim Hotel,12510989103
otel,Taxim Robin Hotel,12510989106
otel,Çiğdem Boutique Hotel,12510989107
otel,Three Apples Suites,12510989109
otel,Yellow Mansion Hotel,12510989112
otel,Taksim My House Hotel,12510989113
otel,Long Stay İstanbul,12510989114
otel,Invictum Residence,12510989116
otel,Peri Hotel,12510989122
otel,Hotel Galata Palace,12512834706
otel,The Wolf Hotel,12512834719
otel,Port Hotel,12512834726
otel,Center Port Hotel,12512834727
otel,Royal Tophane Hotel,12512834740
otel,Triada Hotel Karaköy,12512834750
otel,Galata's Liman Hotel,12512834758
otel,Root Karaköy,12540355801
otel,Siesta Hotel Bakirkoy,12549596201
otel,Taksim Triada Hotel,12663182138
otel,Cevvo,12666249668
otel,Cihangir Hotel Bosphorus,12669549201
otel,Cheya Hotel & Suites Beşiktaş,12705575952
otel,Yellow Bull İstanbul Hotel,12735239158
otel,Azure the Bosporus,12735992244
otel,Melas Hotel İstanbul,12750557245
otel,The Tango Hotel Taksim,12752950701
otel,Sultan Süleyman Palace,12753658153
otel,Musk Hotel,12760514571
otel,Aram Nenessa Hotel,12763289501
otel,Solomon's Mansion Hotel,12769362201
otel,Good Night Hotel,12786379006
otel,Koçak Pansiyon,12787318496
otel,Taxim Hotel,12787984699
otel,AR Suite hotel,12788083647
otel,Luce Suites,12788092396
otel,Selectum City Ataşehir,12791899558
otel,Taksim Home,12831868437
otel,Royal Suites Hotel,12833627305
otel,Bali Star City Hotel,12840955566
otel,Biter Hotel,12840982297
otel,Taksim Antique Hotel,12841012816
otel,Sweet Hotel Istanbul,12884126301
otel,Sirkeci Quietness Hotel,12913966273
otel,Galatahan,12914134001
otel,Fly & Stay Airport Hotel,12919397801
otel,Musk hostel,12951663401
otel,Walton,12974799533
otel,Galata Greenland Hotel,12974799534
otel,CIP Hotel,12995428095
otel,Istport Hotels,12997997802
otel,G-Han Hotel,13023187401
otel,Airport forest room,13043112601
otel,Blue Gilroy Hotel,13058706444
otel,Zendy Suite,13067346101
otel,Acar Airport Hotel Plus,13075841501
otel,World House Boutique Hotel,13078038301
otel,Ramada by Wyndham,13087162801
otel,İpekyolu Otel,13109094293
otel,Sultanahmet Coşkun Hotel,13109409503
otel,Triada Hotel Büyükada,13132540501
otel,World Class Airport Hotel,13132752301
otel,Gardan Bungalov,13147757178
otel,Doruk Palas Hotel,13167691001
otel,"Radisson Blu Hotel, Istanbul Pera",13175673094
otel,Lion City Hotel Istanbul,13186052359
otel,Le Petit Maison,13186922861
otel,Hotel Sultan Hill,13186922866
otel,Blue Ottoman Hotel,13186922883
otel,3. istanbul,13190683201
otel,Juno Taksim Hotel,13200993801
otel,Raimond Hotel,13204568901
otel,Grand Hotel Palmiye,13248077596
otel,Hotel Meretto İstanbul,13249285924
otel,La Fortuna Hotel Taksim,13276731000
otel,Rhythm Hotel,13286970301
otel,Lokalist Taksim,13290120980
otel,Operla Airport Hotel,13296803938
otel,Forty Nişantaşı Hotel,13311228065
otel,The Moss Hotel,13311609701
otel,Pyrgos Otel Restaurant,13316250345
otel,Çankaya,13324827560
otel,Hotel Ivy,13324854732
otel,Triada,13324914219
otel,Nabu Hotel Karaköy,13339494501
otel,Ahmet Efendi,13366676001
otel,The Hezar,13396860934
otel,Dream Inn Hotel,13396860937
otel,Dedeman Bostancı Hotel & Convention Center,13404016722
otel,Park Dedeman Bostancı,13404016723
otel,Reise Inn Hotel,13435955967
otel,Independent Hotel,13464849301
otel,Nippon Hotel,13506899101
otel,Mein Hotel,13535335901
otel,Casafra,13587048311
otel,Canopy by Hilton Istanbul Taksim,13633685330
otel,The City Suites,13640324255
otel,Pera Parma Hotel,13675062401
otel,Taksim Bosphorus Hotel,13720131502
otel,The Laila Hotel,13739197284
otel,Grand Gross Hotel,13745067653
otel,Nishant Boutique,13764560524
otel,Best Hotel Pendik,13815605869
otel,Marriott Tema World,13817443191
otel,Ibis otel tuzla,13855953601
otel,Turvan hotel,13860345801
otel,Arsisa Hotel Suit,13867325741
otel,Hotel Avcılar City,13869089624
otel,EÜAŞ Misafirhanesi,13869235790
otel,Lantis Otel,13869256035
otel,Aria Palace Taksim Hotel,13882574456
otel,The Peninsula Istanbul,13895628817
otel,Viaport Süit Hotel,13910125047
otel,Yelkenkaya,13912032201
otel,Silvana,13926071267
otel,Farina Otel,13947771647
otel,Mari Suites Hotel,13954003317
otel,Bird Nest Suites,13954180494
otel,Mona Bosphorus Hotel,13954224432
otel,Nex Hotel,13954279651
otel,Istanroom By KEO,13954314398
otel,Vicolo Moda,13954624047
otel,Elephant in the room,13954703079
otel,QUINNOVA HOTEL,13959435601
otel,NarPera Boutique Hotel,13968029301
otel,Galata İstanbul hotel,13970522633
otel,Spinel Hotel,13972678501
otel,Metropolitan Bosporus Hotel,14007997901
otel,Emirhan Guesthouse & Suites,14018201101
otel,Radisson Hotel Istanbul Harbiye,14028287901
otel,Authentic Turkish Home Studio Room,14042142002
otel,Mega Hotel Residence,75324309
otel,Best Apart Hotel,79429822
otel,Merit Altınel,305072554
otel,Akar International Hotel,310402834
otel,İlci Residence,390956851
otel,Umit Pembe Kosk,394922377
otel,Bilkent Hotel,529107571
otel,Aymini Hotel,1501262081
otel,Ostimpark Business Hotel,4086122101
otel,Sonno,4112434189
otel,"Rota Bulvar Otel

",4299345389
otel,"Gurkent Otel

",4299347489
otel,Segah Otel,4307116991
otel,Asm in Otel,4307189589
otel,Başkent Otel,4307189689
otel,Pino Otel,4320163490
otel,Esila Hotel,4639694321
otel,Göksu Ant Hotel,4639694349
otel,Sevecen Otel,4828826908
otel,Büyük Anadolu Termal Hotel,4960524094
otel,Yavuz hotel,5119663222
otel,ERK Otel,5164458422
otel,Peracity Hotel,5590665721
otel,Başkent Konukevi,5611503822
otel,Sila Otel,6127926289
otel,Otel Sema,6168052838
otel,Etiler Orduevi,6553307185
otel,Stay City Hotel,6977575485
otel,Izz ötel,7182505985
otel,King Hotel Çankaya,7878357590
